          -0.81,           4.09,
          -1.00,           4.00,
          -1.18,           3.89,
          -1.34,           3.77,
          -1.50,           3.62,
          -1.64,           3.46,
          -1.76,           3.29,
          -1.87,           3.11,
          -1.96,           2.91,
          -2.03,           2.71,
          -2.08,           2.51,
          -2.11,           2.31,
          -2.12,           2.11,
           0.00,           0.00,
           0.20,           0.01,
           0.40,           0.04,
           0.60,           0.09,
           0.80,           0.16,
           0.99,           0.26,
           1.18,           0.37,
           1.35,           0.50,
           1.50,           0.64,
           1.64,           0.80,
           1.77,           0.98,
           1.87,           1.16,
           1.95,           1.35,
           2.01,           1.54,
           2.05,           1.75,
           2.07,           1.95,
           2.07,           2.16,
           2.05,           2.36,
           2.00,           2.56,
           1.94,           2.76,
           1.86,           2.95,
           1.76,           3.13,
           1.64,           3.30,
           1.50,           3.46,
           1.35,           3.60,
           1.19,           3.73,
           1.02,           3.84,
           0.83,           3.94,
           0.64,           4.02,
           0.44,           4.08,
           0.24,           4.12,
           0.04,           4.14,
          -0.17,           4.14,
          -0.37,           4.11,
          -0.57,           4.07,
          -0.77,           4.00,
          -0.95,           3.92,
          -1.13,           3.81,
          -1.30,           3.69,
          -1.46,           3.54,
          -1.60,           3.39,
          -1.72,           3.21,
          -1.83,           3.03,
          -1.92,           2.83,
          -1.99,           2.63,
          -2.04,           2.42,
          -2.06,           2.22,
          -2.07,           2.01,
          -2.05,           1.82,
           0.00,           0.00,
           0.20,           0.01,
           0.40,           0.04,
           0.60,           0.09,
           0.80,           0.16,
           1.00,           0.25,
           1.18,           0.36,
           1.35,           0.49,
           1.51,           0.64,
           1.65,           0.79,
           1.77,           0.96,
           1.88,           1.14,
           1.96,           1.33,
           2.03,           1.53,
           2.07,           1.73,
           2.10,           1.94,
           2.10,           2.14,
           2.08,           2.34,
           2.04,           2.55,
           1.98,           2.74,
           1.90,           2.94,
           1.81,           3.12,
           1.69,           3.29,
           1.56,           3.46,
           1.42,           3.60,
           1.26,           3.74,
           1.09,           3.86,
           0.91,           3.96,
           0.72,           4.05,
           0.53,           4.11,
           0.33,           4.16,
           0.12,           4.19,
          -0.08,           4.19,
          -0.29,           4.18,
          -0.49,           4.14,
          -0.69,           4.09,
          -0.88,           4.01,
          -1.06,           3.91,
          -1.24,           3.79,
          -1.40,           3.66,
          -1.55,           3.51,
          -1.68,           3.34,
          -1.80,           3.17,
          -1.90,           2.98,
          -1.98,           2.78,
          -2.04,           2.58,
          -2.08,           2.37,
          -2.09,           2.17,
          -2.09,           1.97,
           0.00,           0.00,
           0.20,           0.01,
           0.40,           0.04,
           0.60,           0.09,
           0.80,           0.16,
           0.99,           0.26,
           1.18,           0.37,
           1.35,           0.50,
           1.50,           0.65,
           1.64,           0.81,
           1.76,           0.98,
           1.86,           1.16,
           1.94,           1.35,
           2.01,           1.55,
           2.04,           1.75,
           2.06,           1.96,
           2.06,           2.16,
           2.03,           2.37,
           1.99,           2.57,
           1.92,           2.76,
           1.83,           2.95,
           1.73,           3.13,
           1.61,           3.30,
           1.47,           3.45,
           1.32,           3.60,
           1.16,           3.73,
           0.98,           3.84,
           0.80,           3.93,
           0.60,           4.01,
           0.40,           4.06,
           0.20,           4.10,
           0.00,           4.11,
          -0.21,           4.11,
          -0.41,           4.08,
          -0.61,           4.03,
          -0.80,           3.96,
          -0.99,           3.87,
          -1.17,           3.76,
          -1.33,           3.63,
          -1.48,           3.49,
          -1.62,           3.32,
          -1.74,           3.15,
          -1.84,           2.96,
          -1.93,           2.76,
          -1.99,           2.56,
          -2.03,           2.35,
          -2.05,           2.14,
          -2.05,           1.94,
          -2.03,           1.74,
           0.00,           0.00,
           0.20,           0.01,
           0.40,           0.04,
           0.60,           0.09,
           0.80,           0.16,
           0.99,           0.26,
           1.17,           0.38,
           1.34,           0.51,
           1.50,           0.66,
           1.63,           0.82,
           1.75,           0.99,
           1.85,           1.18,
           1.93,           1.37,
           1.99,           1.57,
           2.02,           1.77,
           2.04,           1.97,
           2.03,           2.18,
           2.00,           2.38,
           1.95,           2.58,
           1.88,           2.77,
           1.78,           2.96,
           1.68,           3.14,
           1.55,           3.30,
           1.41,           3.45,
           1.25,           3.59,
           1.08,           3.71,
           0.90,           3.82,
           0.71,           3.90,
           0.52,           3.97,
           0.32,           4.02,
           0.11,           4.05,
          -0.09,           4.05,
          -0.29,           4.04,
          -0.50,           4.00,
          -0.69,           3.95,
          -0.88,           3.87,
          -1.06,           3.77,
          -1.23,           3.65,
          -1.39,           3.51,
          -1.54,           3.36,
          -1.66,           3.19,
          -1.77,           3.01,
          -1.87,           2.81,
          -1.94,           2.61,
          -1.99,           2.40,
          -2.02,           2.19,
          -2.03,           1.98,
          -2.01,           1.78,
          -1.98,           1.59,
           0.00,           0.00,
           0.20,           0.00,
           0.40,           0.04,
           0.60,           0.09,
           0.80,           0.17,
           0.99,           0.26,
           1.17,           0.38,
           1.34,           0.51,
           1.49,           0.66,
           1.63,           0.83,
           1.75,           1.00,
           1.84,           1.19,
           1.92,           1.38,
           1.98,           1.58,
           2.01,           1.78,
           2.02,           1.99,
           2.01,           2.19,
           1.97,           2.39,
           1.92,           2.59,
           1.84,           2.78,
           1.75,           2.96,
           1.64,           3.14,
           1.51,           3.30,
           1.36,           3.45,
           1.20,           3.58,
           1.03,           3.70,
           0.85,           3.80,
           0.66,           3.88,
           0.46,           3.95,
           0.26,           3.99,
           0.05,           4.01,
          -0.15,           4.01,
          -0.35,           3.99,
          -0.55,           3.95,
          -0.75,           3.89,
          -0.94,           3.80,
          -1.11,           3.70,
          -1.28,           3.57,
          -1.43,           3.43,
          -1.57,           3.27,
          -1.69,           3.09,
          -1.79,           2.91,
          -1.88,           2.71,
          -1.94,           2.50,
          -1.99,           2.29,
          -2.01,           2.08,
          -2.01,           1.87,
          -1.98,           1.67,
          -1.93,           1.48,
           0.00,           0.00,
           0.20,           0.00,
           0.40,           0.03,
           0.60,           0.09,
           0.80,           0.17,
           0.99,           0.27,
           1.17,           0.39,
           1.34,           0.53,
           1.49,           0.68,
           1.62,           0.84,
           1.73,           1.02,
           1.83,           1.21,
           1.90,           1.41,
           1.94,           1.61,
           1.97,           1.81,
           1.97,           2.01,
           1.95,           2.22,
           1.91,           2.42,
           1.85,           2.61,
           1.76,           2.80,
           1.66,           2.98,
           1.54,           3.14,
           1.40,           3.30,
           1.25,           3.44,
           1.08,           3.56,
           0.90,           3.67,
           0.71,           3.76,
           0.52,           3.83,
           0.32,           3.88,
           0.11,           3.91,
          -0.09,           3.92,
          -0.30,           3.90,
          -0.50,           3.87,
          -0.69,           3.81,
          -0.88,           3.73,
          -1.06,           3.63,
          -1.23,           3.51,
          -1.38,           3.37,
          -1.52,           3.22,
          -1.64,           3.04,
          -1.75,           2.86,
          -1.83,           2.66,
          -1.90,           2.46,
          -1.94,           2.24,
          -1.96,           2.03,
          -1.96,           1.82,
          -1.93,           1.61,
          -1.89,           1.41,
          -1.82,           1.23,
           0.00,           0.00,
           0.20,           0.00,
           0.40,           0.03,
           0.60,           0.09,
           0.80,           0.17,
           0.99,           0.28,
           1.16,           0.40,
           1.33,           0.54,
           1.48,           0.70,
           1.60,           0.87,
           1.71,           1.05,
           1.80,           1.24,
           1.86,           1.44,
           1.90,           1.64,
           1.92,           1.84,
           1.91,           2.05,
           1.88,           2.25,
           1.83,           2.45,
           1.75,           2.64,
           1.66,           2.82,
           1.54,           2.99,
           1.41,           3.15,
           1.26,           3.29,
           1.10,           3.42,
           0.92,           3.53,
           0.74,           3.62,
           0.54,           3.70,
           0.34,           3.75,
           0.14,           3.79,
          -0.07,           3.80,
          -0.27,           3.79,
          -0.47,           3.75,
          -0.67,           3.70,
          -0.85,           3.62,
          -1.03,           3.52,
          -1.20,           3.41,
          -1.35,           3.27,
          -1.49,           3.11,
          -1.61,           2.94,
          -1.71,           2.76,
          -1.79,           2.56,
          -1.85,           2.35,
          -1.89,           2.14,
          -1.90,           1.92,
          -1.89,           1.70,
          -1.86,           1.49,
          -1.81,           1.29,
          -1.73,           1.10,
          -1.63,           0.93,
           0.00,           0.00,
           0.19,           0.00,
           0.40,           0.03,
           0.60,           0.09,
           0.79,           0.17,
           0.98,           0.28,
           1.16,           0.41,
           1.32,           0.55,
           1.47,           0.71,
           1.59,           0.89,
           1.70,           1.07,
           1.78,           1.26,
           1.84,           1.46,
           1.87,           1.67,
           1.88,           1.87,
           1.87,           2.07,
           1.83,           2.27,
           1.77,           2.47,
           1.69,           2.65,
           1.58,           2.83,
           1.46,           2.99,
           1.32,           3.14,
           1.16,           3.28,
           0.99,           3.40,
           0.81,           3.50,
           0.62,           3.58,
           0.42,           3.65,
           0.22,           3.69,
           0.02,           3.71,
          -0.19,           3.71,
          -0.39,           3.68,
          -0.59,           3.64,
          -0.78,           3.57,
          -0.96,           3.48,
          -1.13,           3.37,
          -1.29,           3.24,
          -1.43,           3.09,
          -1.55,           2.92,
          -1.66,           2.74,
          -1.74,           2.55,
          -1.80,           2.34,
          -1.84,           2.13,
          -1.86,           1.91,
          -1.85,           1.69,
          -1.82,           1.48,
          -1.77,           1.27,
          -1.70,           1.08,
          -1.60,           0.90,
          -1.48,           0.74,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.60,           0.09,
           0.79,           0.18,
           0.98,           0.28,
           1.16,           0.41,
           1.32,           0.56,
           1.47,           0.72,
           1.59,           0.89,
           1.69,           1.08,
           1.77,           1.27,
           1.83,           1.47,
           1.86,           1.68,
           1.87,           1.88,
           1.85,           2.08,
           1.81,           2.28,
           1.75,           2.47,
           1.66,           2.66,
           1.55,           2.83,
           1.43,           2.99,
           1.29,           3.14,
           1.13,           3.27,
           0.95,           3.39,
           0.77,           3.49,
           0.58,           3.57,
           0.38,           3.63,
           0.18,           3.66,
          -0.03,           3.68,
          -0.24,           3.67,
          -0.44,           3.64,
          -0.63,           3.59,
          -0.82,           3.52,
          -1.00,           3.42,
          -1.17,           3.31,
          -1.32,           3.17,
          -1.46,           3.02,
          -1.57,           2.85,
          -1.67,           2.66,
          -1.75,           2.47,
          -1.80,           2.26,
          -1.84,           2.05,
          -1.85,           1.83,
          -1.83,           1.61,
          -1.79,           1.40,
          -1.73,           1.19,
          -1.65,           1.00,
          -1.55,           0.83,
          -1.42,           0.68,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.60,           0.09,
           0.79,           0.18,
           0.98,           0.28,
           1.16,           0.41,
           1.32,           0.56,
           1.46,           0.72,
           1.59,           0.90,
           1.69,           1.09,
           1.76,           1.28,
           1.82,           1.48,
           1.85,           1.69,
           1.85,           1.89,
           1.83,           2.09,
           1.79,           2.29,
           1.72,           2.48,
           1.63,           2.66,
           1.53,           2.83,
           1.40,           2.99,
           1.25,           3.14,
           1.09,           3.27,
           0.92,           3.38,
           0.73,           3.48,
           0.54,           3.55,
           0.33,           3.61,
           0.13,           3.64,
          -0.08,           3.65,
          -0.28,           3.64,
          -0.48,           3.60,
          -0.68,           3.55,
          -0.86,           3.47,
          -1.04,           3.37,
          -1.20,           3.25,
          -1.35,           3.11,
          -1.48,           2.95,
          -1.59,           2.78,
          -1.68,           2.59,
          -1.75,           2.39,
          -1.80,           2.18,
          -1.83,           1.96,
          -1.83,           1.75,
          -1.81,           1.53,
          -1.76,           1.32,
          -1.69,           1.11,
          -1.60,           0.92,
          -1.49,           0.75,
          -1.36,           0.61,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.59,           0.09,
           0.79,           0.18,
           0.98,           0.29,
           1.16,           0.42,
           1.32,           0.57,
           1.46,           0.73,
           1.58,           0.91,
           1.68,           1.10,
           1.76,           1.29,
           1.81,           1.49,
           1.84,           1.69,
           1.84,           1.90,
           1.82,           2.10,
           1.77,           2.30,
           1.70,           2.49,
           1.61,           2.67,
           1.50,           2.84,
           1.37,           2.99,
           1.22,           3.14,
           1.05,           3.26,
           0.88,           3.37,
           0.69,           3.46,
           0.49,           3.53,
           0.29,           3.58,
           0.09,           3.61,
          -0.12,           3.62,
          -0.32,           3.60,
          -0.52,           3.56,
          -0.72,           3.50,
          -0.90,           3.42,
          -1.07,           3.31,
          -1.23,           3.19,
          -1.38,           3.04,
          -1.50,           2.88,
          -1.61,           2.71,
          -1.69,           2.51,
          -1.76,           2.31,
          -1.80,           2.10,
          -1.82,           1.88,
          -1.81,           1.67,
          -1.78,           1.45,
          -1.73,           1.24,
          -1.65,           1.04,
          -1.55,           0.85,
          -1.43,           0.69,
          -1.30,           0.55,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.59,           0.09,
           0.79,           0.18,
           0.98,           0.29,
           1.15,           0.42,
           1.31,           0.57,
           1.46,           0.74,
           1.58,           0.91,
           1.68,           1.10,
           1.75,           1.30,
           1.80,           1.50,
           1.82,           1.70,
           1.82,           1.91,
           1.80,           2.11,
           1.75,           2.30,
           1.68,           2.49,
           1.58,           2.67,
           1.47,           2.84,
           1.33,           2.99,
           1.18,           3.13,
           1.02,           3.26,
           0.84,           3.36,
           0.65,           3.45,
           0.45,           3.52,
           0.25,           3.56,
           0.04,           3.58,
          -0.16,           3.59,
          -0.37,           3.56,
          -0.57,           3.52,
          -0.76,           3.45,
          -0.94,           3.37,
          -1.11,           3.26,
          -1.26,           3.13,
          -1.40,           2.98,
          -1.52,           2.82,
          -1.62,           2.63,
          -1.70,           2.44,
          -1.76,           2.24,
          -1.79,           2.02,
          -1.80,           1.81,
          -1.79,           1.59,
          -1.75,           1.37,
          -1.69,           1.16,
          -1.61,           0.96,
          -1.50,           0.78,
          -1.38,           0.62,
          -1.23,           0.49,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.59,           0.09,
           0.79,           0.18,
           0.98,           0.29,
           1.15,           0.42,
           1.31,           0.57,
           1.45,           0.74,
           1.57,           0.92,
           1.67,           1.11,
           1.74,           1.31,
           1.79,           1.51,
           1.81,           1.71,
           1.81,           1.92,
           1.78,           2.12,
           1.73,           2.31,
           1.66,           2.50,
           1.56,           2.67,
           1.44,           2.84,
           1.30,           2.99,
           1.15,           3.13,
           0.98,           3.25,
           0.80,           3.35,
           0.61,           3.43,
           0.41,           3.50,
           0.21,           3.54,
           0.00,           3.56,
          -0.21,           3.55,
          -0.41,           3.53,
          -0.61,           3.48,
          -0.80,           3.41,
          -0.97,           3.32,
          -1.14,           3.20,
          -1.29,           3.07,
          -1.43,           2.92,
          -1.54,           2.75,
          -1.64,           2.56,
          -1.71,           2.37,
          -1.76,           2.16,
          -1.79,           1.95,
          -1.79,           1.73,
          -1.77,           1.51,
          -1.72,           1.30,
          -1.65,           1.09,
          -1.56,           0.89,
          -1.45,           0.72,
          -1.32,           0.56,
          -1.17,           0.44,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.59,           0.09,
           0.79,           0.18,
           0.98,           0.29,
           1.15,           0.43,
           1.31,           0.58,
           1.45,           0.75,
           1.57,           0.93,
           1.66,           1.12,
           1.73,           1.32,
           1.78,           1.52,
           1.80,           1.72,
           1.80,           1.92,
           1.77,           2.12,
           1.71,           2.32,
           1.63,           2.50,
           1.53,           2.68,
           1.41,           2.84,
           1.27,           2.99,
           1.12,           3.13,
           0.95,           3.24,
           0.76,           3.34,
           0.57,           3.42,
           0.37,           3.48,
           0.17,           3.51,
          -0.04,           3.53,
          -0.25,           3.52,
          -0.45,           3.49,
          -0.64,           3.44,
          -0.83,           3.36,
          -1.01,           3.26,
          -1.17,           3.15,
          -1.32,           3.01,
          -1.45,           2.85,
          -1.56,           2.68,
          -1.65,           2.49,
          -1.71,           2.30,
          -1.76,           2.09,
          -1.78,           1.87,
          -1.77,           1.65,
          -1.74,           1.44,
          -1.69,           1.22,
          -1.61,           1.02,
          -1.51,           0.83,
          -1.39,           0.65,
          -1.26,           0.51,
          -1.10,           0.39,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.59,           0.09,
           0.79,           0.18,
           0.98,           0.29,
           1.15,           0.43,
           1.31,           0.58,
           1.45,           0.75,
           1.56,           0.93,
           1.66,           1.13,
           1.73,           1.32,
           1.77,           1.53,
           1.79,           1.73,
           1.78,           1.93,
           1.75,           2.13,
           1.69,           2.32,
           1.61,           2.51,
           1.51,           2.68,
           1.38,           2.84,
           1.24,           2.99,
           1.08,           3.12,
           0.91,           3.23,
           0.73,           3.33,
           0.53,           3.40,
           0.33,           3.46,
           0.12,           3.49,
          -0.08,           3.50,
          -0.29,           3.49,
          -0.49,           3.45,
          -0.68,           3.39,
          -0.87,           3.31,
          -1.04,           3.21,
          -1.20,           3.09,
          -1.34,           2.95,
          -1.47,           2.79,
          -1.57,           2.61,
          -1.66,           2.42,
          -1.72,           2.22,
          -1.75,           2.01,
          -1.77,           1.80,
          -1.75,           1.58,
          -1.72,           1.36,
          -1.65,           1.15,
          -1.57,           0.95,
          -1.46,           0.76,
          -1.34,           0.59,
          -1.19,           0.45,
          -1.04,           0.34,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.59,           0.09,
           0.79,           0.18,
           0.98,           0.30,
           1.15,           0.43,
           1.31,           0.59,
           1.44,           0.76,
           1.56,           0.94,
           1.65,           1.13,
           1.72,           1.33,
           1.76,           1.54,
           1.78,           1.74,
           1.77,           1.94,
           1.73,           2.14,
           1.67,           2.33,
           1.59,           2.51,
           1.48,           2.68,
           1.36,           2.84,
           1.21,           2.99,
           1.05,           3.12,
           0.88,           3.23,
           0.69,           3.32,
           0.49,           3.39,
           0.29,           3.44,
           0.08,           3.46,
          -0.12,           3.47,
          -0.33,           3.45,
          -0.53,           3.41,
          -0.72,           3.35,
          -0.90,           3.27,
          -1.07,           3.16,
          -1.23,           3.03,
          -1.37,           2.89,
          -1.49,           2.73,
          -1.59,           2.55,
          -1.66,           2.36,
          -1.72,           2.15,
          -1.75,           1.94,
          -1.75,           1.73,
          -1.73,           1.51,
          -1.69,           1.29,
          -1.62,           1.08,
          -1.53,           0.88,
          -1.41,           0.70,
          -1.28,           0.54,
          -1.13,           0.40,
          -0.97,           0.30,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.59,           0.09,
           0.79,           0.18,
           0.97,           0.30,
           1.15,           0.44,
           1.30,           0.59,
           1.44,           0.76,
           1.55,           0.95,
           1.65,           1.14,
           1.71,           1.34,
           1.75,           1.54,
           1.76,           1.75,
           1.75,           1.95,
           1.71,           2.15,
           1.65,           2.34,
           1.57,           2.52,
           1.46,           2.69,
           1.33,           2.84,
           1.18,           2.99,
           1.02,           3.11,
           0.84,           3.22,
           0.65,           3.30,
           0.46,           3.37,
           0.25,           3.42,
           0.05,           3.44,
          -0.16,           3.44,
          -0.37,           3.42,
          -0.56,           3.37,
          -0.76,           3.31,
          -0.94,           3.22,
          -1.10,           3.11,
          -1.26,           2.98,
          -1.39,           2.83,
          -1.51,           2.66,
          -1.60,           2.48,
          -1.67,           2.29,
          -1.72,           2.08,
          -1.74,           1.87,
          -1.74,           1.66,
          -1.71,           1.44,
          -1.66,           1.22,
          -1.58,           1.02,
          -1.48,           0.82,
          -1.36,           0.64,
          -1.22,           0.48,
          -1.07,           0.35,
          -0.90,           0.26,
           0.00,           0.00,
           0.19,           0.00,
           0.39,           0.03,
           0.59,           0.09,
           0.79,           0.18,
           0.97,           0.30,
           1.15,           0.44,
           1.30,           0.60,
           1.44,           0.77,
           1.55,           0.95,
           1.64,           1.15,
           1.70,           1.35,
           1.74,           1.55,
           1.75,           1.76,
